"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",0.00388346772375932,0.000168965692928986,0.0092744680498821,0.0108176903059892,0.242145101462888,0.0508698851365287,0.00239278867373267,0.00119561739116909,0,0.029468487450005,0.0190389548448055,6.05013745249644e-05,0.00310834784981217,0.0998729634821458,0.0886233998047336,0.00748974540440541,0.0131466662886111,0.0112635224455077,0.002880865980225,0,0.00138051817370026,0.000495861489367444,0.00767138910901405,0.00529935641765721,0.0015917015784283,0.00448303250160534,0.00014245770417368,0.00672289931904025,0.020163820367724,8.67758997950911e-05,0.00137317705814571,0.0131541038163541,0.00276598062770348,0.0185952119722412,0.000335948024430255,0.00379960337007465,0.0416136082009921,0.00258898455411036,0.00231670219985871,3.05402872392571e-05,0.00598342493267814,0.000525349783223839,0.0143657994722048,0.209565810321639,0.01201462597646,0,0.00473369613299605,0.0108031398061001,0.00018518518812567,0.00968575694131159,0.00182409941195179
"Aguascalientes","Asientos",0.00226864410123018,0,0.00282315195503767,0.02294362095004,0.155590182455486,0.0651894761675541,0.000382999513360031,0,0,0.0233753993663859,0.0187681388384193,0,0.00141727975934506,0.173163314496566,0.0387471887354457,0.00119172389342581,0.0104702334407027,0.00271584142030475,0.00105359917330893,0,0.00137583900736086,0,0.00308697080604792,0.00163236339277531,0.00150981979231084,0.000375735884874489,0,0.00265523607510789,0.00520443601360973,0,0.000322239834051932,0.00677085443534458,0.00704365324305605,0.0514462323239494,0,0.00164692148685665,0.0418379769307128,0.00107714973020735,0,0,0.00417897831160165,0,0.020512199395389,0.307101201702128,0.0141726612459779,0,0.000980465762074666,0.00357391791602617,0,0.00250234085322385,0.000892011590701233
"Aguascalientes","Calvillo",0.00300171064322761,0,0.00508607338669639,0.00524109073521498,0.186426296463501,0.0591442546604968,9.56229523316626e-05,0.000224015485941245,0.000111497620132395,0.0150436588729369,0.0279388082233434,9.56229523316626e-05,0.013116448955156,0.18856972401699,0.0178627316132709,0.00235747165506944,0.0284632426104843,0.00162440694460607,0.00195278513437152,0,0.000496933361443112,0,0.00126494126904418,0.00466124988129122,0.00282216614464251,0.00256293788483095,0.000726535221907065,0.00182851443124546,0.00811366595612606,0,0,0.00387348393400328,0.000836966798538519,0.0312707101296589,0.000802803879437087,0.00242676083252276,0.246529311581212,0.00497834232819967,0.000290947986320597,0,0.000980236065996994,0.00411612362986771,0.00451338507345944,0.0882132411069763,0.0147524133384884,0,0.00194488453039992,0.0101850296204714,0,0.0050218160294095,0.000431136058405302
"Aguascalientes","Cosio",0.00209827838990032,0,0.00300951832472937,0.0033225066446847,0.220911945136315,0.304593849981058,0,0,0,0.0101624884762322,0.00433480102219886,0,0.00561373487762721,0.0247416865880155,0.00584972688700551,0,0.0104129063022056,0.00273028074363168,0.00208769898585276,0,0,0,0.00468456726276915,0,0,0.0140014274081106,0,0,0.187067256622144,0,0,0.0597302602828203,0,0,0,0,0.0188394139432322,0.00105918295639779,0,0,0.000761137070394057,0,0.00538340457454911,0.0891117543717874,0.0118253573626076,0,0.00196914367323763,0.000761137070394057,0,0.00493653504209959,0
"Aguascalientes","El Llano",0.00476668486274828,0,0.00270278049891213,0.00990908175767832,0.101543912753763,0.0215903359600505,0,0.00164649161788029,0,0.180470736329439,0.00844109783060678,0,0.0097232527177715,0.0428330439099127,0.275567221607273,0.00309039067296179,0.00390883507874753,0,0.00309039067296179,0,0.00411485000590339,0,0,0,0.00498637042692939,0,0,0.00498637042692939,0.00309039067296179,0,0,0.00167832116597054,0,0.0177204911459763,0,0.00270278049891213,0.0823357299228327,0,0,0,0.00359245983100312,0,0.0295715536133063,0.154435619025499,0.00763429708566225,0,0.0105416971235572,0.00164649161788029,0,0.00167832116597054,0
"Aguascalientes","Jesus Maria",0.00281516847371522,0,0.00951796932867719,0.00895568479977488,0.257229297366163,0.116814218023969,0.000354351516088765,0.00256970097606531,0,0.02382755732729,0.0123429425973332,0,0.00262339484143859,0.14431464539024,0.0536386376627201,0.0221957675213682,0.00917454630280135,0.0106360600689314,0.0013297674611159,0,0.000303900102005528,0,0.00684355153520342,0.0193831524558505,0.000581681896855119,0.00257129569897214,0,0.00414796038266283,0.0104961921149553,0,0.00102586735911037,0.031498267025658,0.000665101849519533,0.014392581335889,0,0.00322291354516702,0.0341435169335607,0.00221782628126461,0,0,0.00367344975702845,0.00375236037164277,0.0103456685215425,0.139098849275432,0.0105095199926557,0,0.00461360771964361,0.0143940289644155,0,0.00225443168204955,0.00152456554122424
"Aguascalientes","Pabellon De Arteaga",0.00173750279970647,0,0.00789611956761068,0.0220313312638799,0.16205147939711,0.0910224355727762,0.000937471214208553,0,0.000260461246341238,0.0230811545551566,0.011425460437753,0,0.000260461246341238,0.087256725929294,0.0162031610212534,0.00826301018103646,0.00959588116247192,0.0364083833602529,0.00262112359598653,0.000302800777696148,0.000647071973594462,0,0.00271493022569641,0,0.00162043325556529,0.00436463172477909,0,0.0114181551106956,0.0136182376321001,0,0.000265496415470575,0.00547534025793371,0.001538137512429,0.0249423422951103,0,0.00231686940189691,0.0835130337032624,0.00271422021816426,0.00074668343514661,0,0.00490086242635249,0.000523305812256008,0.0084462319292088,0.300499294116426,0.01882847638782,0,0.00203644058758401,0.0169358966042267,0,0.00395508139078366,0.00662386425462271
"Aguascalientes","Rincon De Romos",0.00110736658896701,0.00082502499389488,0.00388881544899576,0.0412604425913747,0.146510611379474,0.147495813705681,0.000647468749646144,0,0,0.0135191992771892,0.00716899215940144,0,0.00290512491503043,0.0360808263936866,0.00929444548830106,0.00546188840529091,0.00674132773029264,0.011946916324244,0.00581613077050669,0,0.00358897367284219,0,0.00433639275905193,0.0012288165609456,0.00118486731543649,0.0126657746839421,0.000121762227060138,0.0422126651263038,0.0300938693106542,0,0.000817256121644362,0.0137287432521111,0.00141584401918706,0.013938272186793,0,0.00743067622578403,0.188251884634322,0.00275659335990697,0.000169441853053308,0,0.00618827655921312,0.000481240380233281,0.0143515030099819,0.168876823496919,0.030311124705396,0,0.0036759655743659,0.00489750028787046,0,0.00457079365909448,0.00203454409591141
"Aguascalientes","San Francisco De Los Romo",0.00258636570435599,0,0.0197024550477522,0.0320856781364505,0.120240027023962,0.0778314513064962,0.00258528068985049,0,0,0.0174827846558825,0.00481505511260528,0,0.00240300066509268,0.296268701859971,0.0147780918746447,0.0264593787522878,0.00352415974536149,0.153571529803987,0,0,0.00257224584703559,0,0.00130501522456419,0.00656247469285686,0,0.00899940794725047,0,0.00109798544052849,0.0130130666259977,0,0,0.00497524651212827,0.00240300066509268,0.00331604494682029,0,0.00109798544052849,0.0132720008694466,0,0,0,0.00109798544052849,0,0.0120331108903033,0.122433009604383,0.0122857923243909,0,0.00351003988804109,0.0118143661898046,0,0.00387726107159978,0
"Aguascalientes","San Jose De Gracia",0.00213489627279196,0,0.00364512235781671,0,0.351424456239559,0.0162024731795012,0,0,0.00117147948185238,0.0115281619826395,0.0124463059620115,0,0.00114926224282782,0.0158065227346291,0.00281310228267328,0.00332717815063531,0.00345830291558202,0,0.0013360816850625,0,0,0,0.000985634029964146,0,0,0,0,0.00498120404287922,0.0210138468125423,0,0,0.00345830291558202,0.00114926224282782,0,0,0.00287219302869746,0.022352945500324,0.00345830291558202,0,0,0,0,0.00398458176452566,0.434227950432726,0,0,0,0.0454674671352546,0,0.0296049636915122,0
"Aguascalientes","Tepezala",0.00250903681227612,0,0.00523031194037382,0.0096122747037859,0.353747757936229,0.262148975802827,0,0.00100086067544571,0,0.0116206182289503,0.00222987301427127,0,0.00613387366781062,0.0099884087319043,0.0147373393492798,0,0.00310815956458702,0.00260726255871025,0.00213879534088787,0,0,0,0,0,0,0.000630619204057458,0,0.00509250833283459,0.00574691857504383,0,0,0.0110929405263851,0.000860913967671888,0.0109296169973478,0,0.0021221523757868,0.0524517975561273,0.00699892393293768,0.0017297056259373,0,0.00150817613683041,0,0.00187841760821866,0.142765731495297,0.0633778811035225,0,0,0.00087755693277295,0,0.000630619204057458,0.0044919720978319
"Baja California","Ensenada",0.00304275782895,0.0014032648346856,0.020199709240329,0.00166850063659162,0.699960534850813,0.00899621476691345,0.000363436474651096,0.000682788194829261,0,0.0241231163949908,0.00865110123961828,0,0.005454936409211,0.0202435122347647,0.00561744592204306,0.00233684896996479,0.0075039473416357,0.000820380197963229,0.00095437971811845,0,0.000568012969617626,0.0010038744688366,0.00127736088110445,0.00336500757035106,0.000568993952363081,0.00222720051670503,0.000432390668882834,0.00212234818190636,0.0382972040679535,0,0.0036026898545711,0.00442047788643691,0.00461905429595708,0.0086941897878957,0.000182590244033164,0.00185082063606993,0.00394436734067816,0.0248052424908609,0.00352602249228323,0,0.00501880290950697,0.000660187334411907,0.00405759555891338,0.0338886554759837,0.0154092679676481,0,0.00304733295780234,0.0160705335840158,0.000294603513255021,0.00371092370784799,0.000311373428035331
