"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Tepezala",0,0,7.14657080733024e-06,0,4.82393529494791e-05,3.39462113348186e-05,0,0,0,3.57328540366512e-06,0,0,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,3.57328540366512e-06,0,0,0,3.57328540366512e-06,3.57328540366512e-06,0,1.78664270183256e-06,0,0,0,0,2.14397124219907e-05,3.57328540366512e-06,0,0,0,0,0,0
"Baja California","Ensenada",3.57328540366512e-06,1.78664270183256e-06,4.10927821421489e-05,3.57328540366512e-06,0.00100766648383356,1.42931416146605e-05,0,0,0,5.89592091604745e-05,8.9332135091628e-06,0,1.78664270183256e-06,2.67996405274884e-05,2.32263551238233e-05,5.35992810549768e-06,5.35992810549768e-06,1.78664270183256e-06,1.78664270183256e-06,0,0,0,3.57328540366512e-06,1.78664270183256e-06,0,5.35992810549768e-06,0,3.57328540366512e-06,6.43191372659721e-05,1.78664270183256e-06,0,1.78664270183256e-06,1.07198562109954e-05,1.25064989128279e-05,1.78664270183256e-06,3.57328540366512e-06,5.35992810549768e-06,3.21595686329861e-05,7.14657080733024e-06,0,1.07198562109954e-05,1.78664270183256e-06,7.14657080733024e-06,4.82393529494791e-05,2.50129978256558e-05,0,1.78664270183256e-06,2.14397124219907e-05,0,1.78664270183256e-06,0
"Baja California","Mexicali",7.14657080733024e-06,1.78664270183256e-06,0.000405567893315991,3.57328540366512e-06,0.00247986007014359,2.8586283229321e-05,3.57328540366512e-06,0,0,3.03729259311535e-05,1.25064989128279e-05,1.78664270183256e-06,2.14397124219907e-05,5.35992810549768e-05,8.9332135091628e-06,8.9332135091628e-06,1.07198562109954e-05,3.57328540366512e-06,1.78664270183256e-06,0,1.78664270183256e-06,3.57328540366512e-06,7.14657080733024e-06,1.07198562109954e-05,0,8.9332135091628e-06,0,2.32263551238233e-05,0.000166157771270428,0,1.78664270183256e-06,7.14657080733024e-06,7.14657080733024e-06,8.9332135091628e-06,0,5.35992810549768e-06,1.25064989128279e-05,3.57328540366512e-05,1.78664270183256e-06,0,5.35992810549768e-06,0,1.07198562109954e-05,0.000128638274531944,5.00259956513117e-05,0,5.35992810549768e-06,1.96530697201582e-05,0,8.9332135091628e-06,3.57328540366512e-06
"Baja California","Playas De Rosarito",0,0,1.78664270183256e-06,0,4.82393529494791e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,5.35992810549768e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,0,0
"Baja California","San Quintin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baja California","Tecate",0,0,5.35992810549768e-06,0,0.000175090984779591,1.78664270183256e-06,0,0,0,3.57328540366512e-06,0,0,0,5.35992810549768e-06,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6079784316493e-05,0,0,0,0,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,1.42931416146605e-05,3.57328540366512e-06,0,0,3.57328540366512e-06,0,1.78664270183256e-06,0
"Baja California","Tijuana",1.6079784316493e-05,1.78664270183256e-06,0.000178664270183256,1.78664270183256e-05,0.00347859334046799,4.82393529494791e-05,3.57328540366512e-06,5.35992810549768e-06,0,6.0745851862307e-05,4.28794248439814e-05,1.78664270183256e-06,4.64527102476466e-05,0.000155437915059433,3.75194967384838e-05,1.25064989128279e-05,2.50129978256558e-05,1.78664270183256e-06,5.35992810549768e-06,1.78664270183256e-06,3.57328540366512e-06,1.78664270183256e-06,1.25064989128279e-05,3.39462113348186e-05,5.35992810549768e-06,1.07198562109954e-05,0,1.6079784316493e-05,0.000205463910710744,1.78664270183256e-06,2.32263551238233e-05,8.9332135091628e-06,1.96530697201582e-05,4.28794248439814e-05,0,5.35992810549768e-06,1.07198562109954e-05,5.18126383531442e-05,1.07198562109954e-05,1.78664270183256e-06,1.6079784316493e-05,0,1.42931416146605e-05,0.000253703263660224,0.000103625276706288,0,8.9332135091628e-06,5.35992810549768e-05,1.78664270183256e-06,3.57328540366512e-05,1.78664270183256e-06
"Baja California Sur","Comondu",0,0,8.9332135091628e-06,0,7.86122788806326e-05,1.78664270183256e-06,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,1.78664270183256e-06,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,0,0,0,3.57328540366512e-06,0,0,0,8.9332135091628e-06,0,1.78664270183256e-06,0,3.57328540366512e-06,3.57328540366512e-06,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,0,5.35992810549768e-06,1.96530697201582e-05,3.57328540366512e-06,0,0,0,0,0,0
"Baja California Sur","La Paz",1.78664270183256e-06,0,1.07198562109954e-05,3.57328540366512e-06,8.75454923897954e-05,5.35992810549768e-06,0,0,0,5.35992810549768e-06,7.14657080733024e-06,1.78664270183256e-06,3.57328540366512e-06,1.07198562109954e-05,3.57328540366512e-06,0,0,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,5.35992810549768e-06,1.96530697201582e-05,0,1.78664270183256e-06,1.78664270183256e-06,0,8.9332135091628e-06,0,0,1.78664270183256e-06,5.35992810549768e-06,0,0,3.57328540366512e-06,0,0,2.50129978256558e-05,8.9332135091628e-06,0,0,1.78664270183256e-06,0,0,0
"Baja California Sur","Loreto",0,0,0,0,3.57328540366512e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baja California Sur","Los Cabos",0,0,1.78664270183256e-06,0,1.96530697201582e-05,0,1.78664270183256e-06,1.78664270183256e-06,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,3.57328540366512e-06,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,1.78664270183256e-06,0
"Baja California Sur","Mulege",0,0,1.78664270183256e-06,0,2.8586283229321e-05,0,0,0,0,1.07198562109954e-05,0,0,5.35992810549768e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,3.57328540366512e-06,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,0,5.35992810549768e-06,1.78664270183256e-06,0,7.14657080733024e-06,0,1.78664270183256e-06,1.78664270183256e-06,0,0,1.78664270183256e-06,0,0,0,0
"Campeche","Calakmul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Campeche","Calkini",0,0,0,0,1.78664270183256e-06,0,0,0,0,5.35992810549768e-06,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,0,5.35992810549768e-06,0,0,0,0
"Campeche","Campeche",5.35992810549768e-06,0,3.57328540366512e-06,3.57328540366512e-06,0.000101838634004456,7.14657080733024e-06,0,1.78664270183256e-06,0,2.67996405274884e-05,7.14657080733024e-06,0,0,1.6079784316493e-05,7.14657080733024e-06,7.14657080733024e-06,3.57328540366512e-06,1.78664270183256e-06,3.57328540366512e-06,0,3.57328540366512e-06,1.78664270183256e-06,3.57328540366512e-06,5.35992810549768e-06,5.35992810549768e-06,1.78664270183256e-06,0,8.9332135091628e-06,1.25064989128279e-05,0,5.35992810549768e-06,0,1.78664270183256e-06,1.25064989128279e-05,0,0,5.35992810549768e-06,5.35992810549768e-06,0,0,5.35992810549768e-06,0,7.14657080733024e-06,0.000116131775619116,1.78664270183256e-06,0,1.07198562109954e-05,5.35992810549768e-06,0,1.78664270183256e-06,0
"Campeche","Candelaria",1.78664270183256e-06,0,0,0,8.9332135091628e-06,5.35992810549768e-06,0,0,0,1.07198562109954e-05,3.57328540366512e-06,0,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,1.78664270183256e-06,0,0,1.78664270183256e-06,0,3.57328540366512e-06,0,1.78664270183256e-06,3.57328540366512e-06,0,0,0,0,0,3.57328540366512e-06,1.6079784316493e-05,0,0,0,3.57328540366512e-06,0,3.57328540366512e-06,0
"Campeche","Carmen",1.78664270183256e-05,0,1.07198562109954e-05,1.07198562109954e-05,0.000103625276706288,3.03729259311535e-05,0,1.78664270183256e-06,0,7.68256361788e-05,1.07198562109954e-05,0,7.14657080733024e-06,3.57328540366512e-06,1.25064989128279e-05,8.9332135091628e-06,8.9332135091628e-06,3.57328540366512e-06,1.25064989128279e-05,0,5.35992810549768e-06,1.78664270183256e-06,3.57328540366512e-06,3.57328540366512e-06,8.9332135091628e-06,8.9332135091628e-06,1.78664270183256e-06,3.39462113348186e-05,8.9332135091628e-06,0,5.35992810549768e-06,5.35992810549768e-06,5.35992810549768e-06,1.78664270183256e-05,0,7.14657080733024e-06,3.57328540366512e-06,3.57328540366512e-06,3.57328540366512e-06,0,3.57328540366512e-06,0,1.78664270183256e-05,0.000159011200463098,0,0,8.9332135091628e-06,1.78664270183256e-06,0,1.07198562109954e-05,1.78664270183256e-06
"Campeche","Champoton",7.14657080733024e-06,0,1.07198562109954e-05,8.9332135091628e-06,8.03989215824652e-05,0,0,0,0,5.89592091604745e-05,2.8586283229321e-05,0,0,1.25064989128279e-05,1.78664270183256e-06,1.07198562109954e-05,1.78664270183256e-06,0,7.14657080733024e-06,0,1.78664270183256e-06,1.78664270183256e-06,0,5.35992810549768e-06,3.57328540366512e-06,0,0,1.78664270183256e-05,3.57328540366512e-06,0,7.14657080733024e-06,3.57328540366512e-06,0,1.6079784316493e-05,0,3.57328540366512e-06,1.78664270183256e-06,8.9332135091628e-06,0,0,1.6079784316493e-05,0,1.07198562109954e-05,6.96790653714698e-05,0,0,7.14657080733024e-06,1.25064989128279e-05,0,0,0
"Campeche","Escarcega",7.14657080733024e-06,0,1.78664270183256e-06,3.57328540366512e-06,4.28794248439814e-05,5.35992810549768e-06,0,0,0,1.96530697201582e-05,3.57328540366512e-06,0,3.57328540366512e-06,1.07198562109954e-05,3.57328540366512e-06,3.57328540366512e-06,3.57328540366512e-06,0,0,0,1.78664270183256e-06,0,5.35992810549768e-06,1.78664270183256e-06,0,1.78664270183256e-06,0,4.4666067545814e-05,0,0,1.78664270183256e-06,0,3.57328540366512e-06,7.14657080733024e-06,0,1.78664270183256e-06,0,3.57328540366512e-06,1.78664270183256e-06,0,5.35992810549768e-06,0,8.9332135091628e-06,5.00259956513117e-05,3.57328540366512e-06,0,3.57328540366512e-06,1.78664270183256e-06,0,0,0
"Campeche","Hecelchakan",1.78664270183256e-06,0,0,0,1.96530697201582e-05,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,1.78664270183256e-06,0,0,0,8.9332135091628e-06,0,0,0
"Campeche","Hopelchen",1.25064989128279e-05,0,0,1.78664270183256e-06,2.32263551238233e-05,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,0,0,3.57328540366512e-06,0,0,0,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,0,2.32263551238233e-05,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0
"Campeche","Palizada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0
"Campeche","Tenabo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57328540366512e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0
"Chiapas","Acacoyagua",1.78664270183256e-06,0,1.78664270183256e-06,0,2.32263551238233e-05,0,0,0,0,6.43191372659721e-05,1.07198562109954e-05,0,0,5.35992810549768e-06,7.14657080733024e-06,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,1.78664270183256e-06,2.14397124219907e-05,0,3.57328540366512e-06,0,0,1.25064989128279e-05,0,1.6079784316493e-05,0,1.78664270183256e-06,1.07198562109954e-05,5.35992810549768e-06,0,0,1.78664270183256e-06,0,0,0
"Chiapas","Acala",0,0,0,0,8.9332135091628e-06,0,0,0,0,3.57328540366512e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,5.35992810549768e-06,0,0,0,0,0,0,0,0,0,5.35992810549768e-06,0,3.57328540366512e-06,1.07198562109954e-05,0,0,0,0,0,0,0
"Chiapas","Acapetahua",5.35992810549768e-06,0,7.14657080733024e-06,0,6.78924226696373e-05,7.14657080733024e-06,0,0,1.78664270183256e-06,6.78924226696373e-05,1.6079784316493e-05,3.57328540366512e-06,1.78664270183256e-06,5.35992810549768e-06,1.78664270183256e-06,1.78664270183256e-06,5.35992810549768e-06,0,1.78664270183256e-06,0,0,0,0,0,3.57328540366512e-06,1.78664270183256e-06,0,0,7.14657080733024e-06,0,3.57328540366512e-06,0,1.78664270183256e-06,2.8586283229321e-05,0,3.57328540366512e-06,0,5.35992810549768e-06,3.57328540366512e-06,0,1.78664270183256e-05,0,2.14397124219907e-05,2.50129978256558e-05,4.64527102476466e-05,0,3.57328540366512e-06,0,0,5.35992810549768e-06,0
"Chiapas","Aldama",0,0,0,0,0,0,0,0,0,5.35992810549768e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,1.78664270183256e-06,0
"Chiapas","Altamirano",0,0,0,1.78664270183256e-06,2.50129978256558e-05,0,0,0,0,5.35992810549768e-06,1.78664270183256e-06,0,0,1.78664270183256e-06,0,3.57328540366512e-06,0,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,0,0,0,1.78664270183256e-06,0,3.57328540366512e-06,0,1.78664270183256e-06,0,1.78664270183256e-06,1.78664270183256e-06,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,3.57328540366512e-06,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0
"Chiapas","Amatan",3.57328540366512e-06,0,0,0,3.57328540366512e-06,0,0,0,0,2.50129978256558e-05,1.78664270183256e-06,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,0,0,0,0,0,7.14657080733024e-06,0,0,3.57328540366512e-06,0,0,0,0,0,1.07198562109954e-05,0,0,1.42931416146605e-05,0,1.25064989128279e-05,0,1.78664270183256e-06,0,1.78664270183256e-06,3.75194967384838e-05,1.78664270183256e-06,0,0,7.14657080733024e-06,0,0,0
"Chiapas","Amatenango De La Frontera",1.25064989128279e-05,0,1.6079784316493e-05,0,3.39462113348186e-05,3.57328540366512e-06,5.35992810549768e-06,1.78664270183256e-06,3.57328540366512e-06,0.000171517699375926,3.57328540366512e-05,0,3.57328540366512e-06,1.42931416146605e-05,3.39462113348186e-05,0,0,1.96530697201582e-05,0,0,0,0,5.35992810549768e-06,1.78664270183256e-06,3.57328540366512e-06,0,0,3.57328540366512e-06,0,0,2.8586283229321e-05,1.78664270183256e-06,5.35992810549768e-06,2.67996405274884e-05,0,8.9332135091628e-06,0,1.07198562109954e-05,1.78664270183256e-06,0,3.03729259311535e-05,0,5.00259956513117e-05,1.07198562109954e-05,0,0,1.78664270183256e-05,1.78664270183256e-06,1.78664270183256e-06,1.78664270183256e-06,0
"Chiapas","Amatenango Del Valle",1.78664270183256e-06,0,0,0,3.57328540366512e-06,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,0,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,1.78664270183256e-06,0,7.14657080733024e-06,0,0,1.78664270183256e-06,0,0,0,0,0,1.78664270183256e-06,0
"Chiapas","Angel Albino Corzo",7.14657080733024e-06,0,3.57328540366512e-06,1.25064989128279e-05,2.32263551238233e-05,0,1.78664270183256e-06,3.57328540366512e-06,0,6.0745851862307e-05,1.07198562109954e-05,0,1.78664270183256e-06,1.25064989128279e-05,0,0,1.78664270183256e-06,8.9332135091628e-06,2.32263551238233e-05,0,3.57328540366512e-06,0,1.78664270183256e-06,0,1.07198562109954e-05,1.78664270183256e-06,0,0,1.78664270183256e-06,0,3.57328540366512e-06,0,8.9332135091628e-06,1.25064989128279e-05,0,5.35992810549768e-06,0,0,8.9332135091628e-06,0,1.07198562109954e-05,0,1.6079784316493e-05,2.14397124219907e-05,5.35992810549768e-06,0,5.35992810549768e-06,0,0,8.9332135091628e-06,0
"Chiapas","Arriaga",3.57328540366512e-06,0,2.14397124219907e-05,2.50129978256558e-05,5.00259956513117e-05,3.57328540366512e-06,0,1.78664270183256e-06,0,6.0745851862307e-05,3.57328540366512e-06,0,0,1.07198562109954e-05,0,0,0,1.78664270183256e-06,5.35992810549768e-06,0,3.57328540366512e-06,0,1.78664270183256e-06,3.57328540366512e-06,3.57328540366512e-06,0,0,0,1.78664270183256e-06,0,1.78664270183256e-06,1.78664270183256e-06,5.35992810549768e-06,1.96530697201582e-05,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,5.35992810549768e-06,5.35992810549768e-06,8.9332135091628e-06,5.00259956513117e-05,0,0,0,0,0,5.35992810549768e-06,0
"Chiapas","Bejucal De Ocampo",1.78664270183256e-06,0,0,0,0,0,5.35992810549768e-06,0,0,3.03729259311535e-05,7.14657080733024e-06,0,0,1.78664270183256e-06,7.14657080733024e-06,0,0,8.9332135091628e-06,0,0,1.78664270183256e-06,0,0,0,0,0,0,0,1.78664270183256e-06,0,1.78664270183256e-06,0,0,1.78664270183256e-06,0,7.14657080733024e-06,0,0,8.9332135091628e-06,0,1.07198562109954e-05,0,1.78664270183256e-06,0,0,0,5.35992810549768e-06,0,0,0,0
"Chiapas","Bella Vista",1.6079784316493e-05,0,7.14657080733024e-06,0,1.78664270183256e-05,1.78664270183256e-06,5.35992810549768e-06,5.35992810549768e-06,0,6.78924226696373e-05,1.6079784316493e-05,0,0,5.35992810549768e-06,5.53859237568093e-05,0,0,1.78664270183256e-05,0,0,1.78664270183256e-06,1.78664270183256e-06,0,0,1.07198562109954e-05,0,0,0,5.35992810549768e-06,0,3.57328540366512e-06,0,3.57328540366512e-06,2.50129978256558e-05,0,1.07198562109954e-05,0,0,1.07198562109954e-05,0,1.78664270183256e-05,0,1.78664270183256e-06,1.25064989128279e-05,0,0,3.57328540366512e-06,1.78664270183256e-06,0,0,0
