"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",2.78894765398794e-05,0,5.07081391634171e-05,4.69050287261608e-05,0.00118657045642396,0.000291571800189648,1.14093313117688e-05,1.26770347908543e-06,0,0.00014958901053208,0.000114093313117688,0,1.64801452281106e-05,0.000540041682090392,0.000529900054257709,4.81727322052463e-05,9.25423539732362e-05,5.57789530797588e-05,1.64801452281106e-05,0,6.33851739542714e-06,0,4.56373252470754e-05,2.28186626235377e-05,8.873924353598e-06,2.53540695817086e-05,0,3.5495697414392e-05,0.00010521938876409,0,6.33851739542714e-06,8.24007261405528e-05,6.33851739542714e-06,7.0991394828784e-05,1.26770347908543e-06,2.02832556653668e-05,0.000186352411425558,1.01416278326834e-05,1.64801452281106e-05,0,2.6621773060794e-05,3.80311043725628e-06,6.46528774333568e-05,0.00120431830513116,7.85976157032965e-05,0,2.91571800189648e-05,7.9865319182382e-05,2.53540695817086e-06,4.18342148098191e-05,1.01416278326834e-05
"Aguascalientes","Asientos",0,0,1.26770347908543e-06,6.33851739542714e-06,5.19758426425026e-05,3.29602904562211e-05,0,0,0,7.60622087451257e-06,3.80311043725628e-06,0,0,6.59205809124423e-05,1.52124417490251e-05,1.26770347908543e-06,7.60622087451257e-06,1.26770347908543e-06,0,0,0,0,2.53540695817086e-06,0,2.53540695817086e-06,0,0,1.26770347908543e-06,3.80311043725628e-06,0,0,1.26770347908543e-06,2.53540695817086e-06,1.64801452281106e-05,0,1.26770347908543e-06,7.60622087451257e-06,1.26770347908543e-06,0,0,0,0,6.33851739542714e-06,0.00011916412703403,1.14093313117688e-05,0,0,3.80311043725628e-06,0,2.53540695817086e-06,0
"Aguascalientes","Calvillo",1.01416278326834e-05,0,7.60622087451257e-06,5.07081391634171e-06,0.00026621773060794,8.873924353598e-05,0,1.26770347908543e-06,0,2.40863661026231e-05,4.69050287261608e-05,0,1.90155521862814e-05,0.000267485434087025,2.02832556653668e-05,6.33851739542714e-06,6.84559878706131e-05,3.80311043725628e-06,2.53540695817086e-06,0,1.26770347908543e-06,0,2.53540695817086e-06,2.53540695817086e-06,5.07081391634171e-06,6.33851739542714e-06,1.26770347908543e-06,5.07081391634171e-06,1.14093313117688e-05,0,0,5.07081391634171e-06,0,2.6621773060794e-05,2.53540695817086e-06,2.53540695817086e-06,0.00028016246887788,5.07081391634171e-06,0,0,2.53540695817086e-06,1.01416278326834e-05,5.07081391634171e-06,0.00014705360357391,2.40863661026231e-05,0,1.26770347908543e-06,2.02832556653668e-05,0,5.07081391634171e-06,1.26770347908543e-06
"Aguascalientes","Cosio",0,0,0,0,3.5495697414392e-05,3.92988078516483e-05,0,0,0,3.80311043725628e-06,1.26770347908543e-06,0,1.26770347908543e-06,2.53540695817086e-06,0,0,2.53540695817086e-06,0,1.26770347908543e-06,0,0,0,1.26770347908543e-06,0,0,2.53540695817086e-06,0,0,2.28186626235377e-05,0,0,1.01416278326834e-05,0,0,0,0,2.53540695817086e-06,0,0,0,0,0,2.53540695817086e-06,1.14093313117688e-05,2.53540695817086e-06,0,0,0,0,2.53540695817086e-06,0
"Aguascalientes","El Llano",0,0,0,2.53540695817086e-06,1.01416278326834e-05,2.53540695817086e-06,0,0,0,1.90155521862814e-05,0,0,1.26770347908543e-06,5.07081391634171e-06,3.29602904562211e-05,0,0,0,0,0,0,0,0,0,1.26770347908543e-06,0,0,1.26770347908543e-06,0,0,0,0,0,1.26770347908543e-06,0,0,1.26770347908543e-06,0,0,0,0,0,3.80311043725628e-06,1.26770347908543e-05,1.26770347908543e-06,0,1.26770347908543e-06,0,0,0,0
"Aguascalientes","Jesus Maria",1.26770347908543e-06,0,2.53540695817086e-06,3.80311043725628e-06,0.000110290202680432,5.57789530797588e-05,0,0,0,1.14093313117688e-05,6.33851739542714e-06,0,1.26770347908543e-06,6.2117470475186e-05,2.6621773060794e-05,1.14093313117688e-05,3.80311043725628e-06,5.07081391634171e-06,0,0,0,0,2.53540695817086e-06,7.60622087451257e-06,0,0,0,1.26770347908543e-06,5.07081391634171e-06,0,0,2.15509591444523e-05,0,8.873924353598e-06,0,2.53540695817086e-06,1.39447382699397e-05,0,0,0,1.26770347908543e-06,1.26770347908543e-06,3.80311043725628e-06,7.35268017869548e-05,1.14093313117688e-05,0,2.53540695817086e-06,1.01416278326834e-05,0,0,0
"Aguascalientes","Pabellon De Arteaga",1.26770347908543e-06,0,8.873924353598e-06,1.26770347908543e-05,8.873924353598e-05,4.436962176799e-05,1.26770347908543e-06,0,0,8.873924353598e-06,1.26770347908543e-05,0,0,4.31019182889046e-05,7.60622087451257e-06,8.873924353598e-06,6.33851739542714e-06,2.6621773060794e-05,1.26770347908543e-06,0,0,0,1.26770347908543e-06,0,0,1.26770347908543e-06,0,2.53540695817086e-06,5.07081391634171e-06,0,0,3.80311043725628e-06,1.26770347908543e-06,1.52124417490251e-05,0,2.53540695817086e-06,3.29602904562211e-05,3.80311043725628e-06,1.26770347908543e-06,0,1.26770347908543e-06,1.26770347908543e-06,6.33851739542714e-06,0.000192690928820985,1.39447382699397e-05,0,1.26770347908543e-06,1.01416278326834e-05,0,2.53540695817086e-06,2.53540695817086e-06
"Aguascalientes","Rincon De Romos",0,0,3.80311043725628e-06,3.5495697414392e-05,0.000145785900094824,0.000138179679220312,0,0,0,1.26770347908543e-05,5.07081391634171e-06,0,2.53540695817086e-06,5.07081391634171e-05,8.873924353598e-06,3.80311043725628e-06,1.01416278326834e-05,1.39447382699397e-05,1.26770347908543e-06,0,6.33851739542714e-06,0,3.80311043725628e-06,2.53540695817086e-06,0,1.26770347908543e-05,0,4.436962176799e-05,2.28186626235377e-05,0,0,1.26770347908543e-05,2.53540695817086e-06,1.39447382699397e-05,0,6.33851739542714e-06,0.000116628720075859,1.26770347908543e-06,0,0,6.33851739542714e-06,0,1.14093313117688e-05,0.000152124417490251,3.42279939353066e-05,0,5.07081391634171e-06,5.07081391634171e-06,0,1.26770347908543e-06,0
"Aguascalientes","San Francisco De Los Romo",0,0,1.26770347908543e-06,1.26770347908543e-06,1.7747848707196e-05,1.01416278326834e-05,0,0,0,1.26770347908543e-06,1.26770347908543e-06,0,0,2.40863661026231e-05,2.53540695817086e-06,1.26770347908543e-06,0,1.39447382699397e-05,0,0,1.26770347908543e-06,0,0,0,0,1.26770347908543e-06,0,0,2.53540695817086e-06,0,0,1.26770347908543e-06,0,0,0,0,0,0,0,0,0,0,2.53540695817086e-06,2.02832556653668e-05,0,0,1.26770347908543e-06,1.26770347908543e-06,0,1.26770347908543e-06,0
"Aguascalientes","San Jose De Gracia",0,0,1.26770347908543e-06,0,4.05665113307337e-05,3.80311043725628e-06,0,0,0,1.26770347908543e-06,2.53540695817086e-06,0,0,2.53540695817086e-06,0,0,1.26770347908543e-06,0,0,0,0,0,0,0,0,0,0,1.26770347908543e-06,3.80311043725628e-06,0,0,1.26770347908543e-06,0,0,0,0,1.26770347908543e-06,1.26770347908543e-06,0,0,0,0,0,5.19758426425026e-05,0,0,0,8.873924353598e-06,0,1.26770347908543e-06,0
