"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",1.76474610818335e-05,0,3.41919558460524e-05,5.73542485159588e-05,0.001708494825985,0.00027132971413319,8.82373054091674e-06,5.51483158807296e-06,0,0.000193019105582554,8.82373054091674e-05,0,8.82373054091674e-06,0.000462142887080514,0.000444495425998681,4.30156863869691e-05,8.3825440138709e-05,8.3825440138709e-05,1.32355958113751e-05,0,7.72076422330215e-06,0,4.52216190221983e-05,3.5294922163667e-05,1.21326294937605e-05,2.64711916227502e-05,2.20593263522918e-06,3.5294922163667e-05,0.000116914429667147,0,3.30889895284378e-06,5.73542485159588e-05,5.51483158807296e-06,0.000115811463349532,0,1.43385621289897e-05,0.000133458924431366,8.82373054091674e-06,1.10296631761459e-05,1.10296631761459e-06,2.20593263522919e-05,0,5.84572148335734e-05,0.00106877436176854,0.000104781800173386,0,1.65444947642189e-05,2.64711916227502e-05,0,3.75008547988962e-05,2.20593263522918e-06
"Aguascalientes","Asientos",0,0,3.30889895284378e-06,5.51483158807296e-06,6.83839116921047e-05,2.86771242579794e-05,0,0,0,8.82373054091674e-06,5.51483158807296e-06,0,3.30889895284378e-06,5.73542485159588e-05,1.21326294937605e-05,1.10296631761459e-06,2.20593263522918e-06,1.10296631761459e-06,0,0,0,0,0,0,0,0,0,0,4.41186527045837e-06,0,0,2.20593263522918e-06,2.20593263522918e-06,2.4265258987521e-05,0,0,4.41186527045837e-06,0,0,0,3.30889895284378e-06,0,1.10296631761459e-05,0.000103678833855772,7.72076422330215e-06,0,0,1.10296631761459e-06,0,2.20593263522918e-06,0
"Aguascalientes","Calvillo",6.61779790568756e-06,0,6.61779790568756e-06,6.61779790568756e-06,0.000319860232108232,8.82373054091674e-05,0,0,0,2.4265258987521e-05,4.41186527045837e-05,0,2.09563600346773e-05,0.00014890045287797,2.09563600346773e-05,3.30889895284378e-06,3.97067874341253e-05,3.30889895284378e-06,4.41186527045837e-06,0,0,0,2.20593263522918e-06,2.20593263522918e-06,7.72076422330215e-06,5.51483158807296e-06,0,2.20593263522918e-06,8.82373054091674e-06,0,1.10296631761459e-06,8.82373054091674e-06,0,4.08097537517399e-05,0,2.20593263522918e-06,0.000196328004535398,4.41186527045837e-06,0,0,2.20593263522918e-06,3.30889895284378e-06,1.10296631761459e-06,0.000111399598079074,2.9780090575594e-05,0,1.10296631761459e-06,4.41186527045837e-06,0,7.72076422330215e-06,1.10296631761459e-06
"Aguascalientes","Cosio",0,0,0,0,4.52216190221983e-05,3.30889895284378e-05,0,0,0,2.20593263522918e-06,0,0,0,3.30889895284378e-06,1.10296631761459e-06,0,3.30889895284378e-06,0,0,0,1.10296631761459e-06,0,0,0,0,4.41186527045837e-06,0,0,2.9780090575594e-05,0,0,6.61779790568756e-06,0,0,0,0,0,3.30889895284378e-06,0,0,0,0,0,1.87504273994481e-05,1.10296631761459e-06,0,1.10296631761459e-06,0,0,0,0
"Aguascalientes","El Llano",2.20593263522918e-06,0,0,1.10296631761459e-06,6.61779790568756e-06,2.20593263522918e-06,0,0,0,9.92669685853133e-06,0,0,0,3.30889895284378e-06,1.10296631761459e-05,1.10296631761459e-06,0,0,1.10296631761459e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20593263522918e-06,0,0,4.41186527045837e-06,0,0,0,1.10296631761459e-06,0,2.20593263522918e-06,8.82373054091674e-06,1.10296631761459e-06,0,0,0,0,0,0
"Aguascalientes","Jesus Maria",1.10296631761459e-06,0,1.10296631761459e-06,1.10296631761459e-06,0.00016103308237173,4.08097537517399e-05,0,0,0,7.72076422330215e-06,6.61779790568756e-06,0,0,6.06631474688026e-05,2.09563600346773e-05,1.32355958113751e-05,2.20593263522918e-06,1.10296631761459e-05,2.20593263522918e-06,0,0,0,1.10296631761459e-06,1.65444947642189e-05,0,1.10296631761459e-06,0,2.20593263522918e-06,4.41186527045837e-06,0,1.10296631761459e-06,7.72076422330215e-06,2.20593263522918e-06,6.61779790568756e-06,0,2.20593263522918e-06,8.82373054091674e-06,0,0,0,0,0,4.41186527045837e-06,6.39720464216464e-05,1.21326294937605e-05,0,1.10296631761459e-06,3.30889895284378e-06,0,1.10296631761459e-06,0
"Aguascalientes","Pabellon De Arteaga",1.10296631761459e-06,0,4.41186527045837e-06,6.61779790568756e-06,0.000101472901220542,3.97067874341253e-05,1.10296631761459e-06,0,0,5.51483158807296e-06,8.82373054091674e-06,0,0,4.74275516574275e-05,7.72076422330215e-06,5.51483158807296e-06,1.43385621289897e-05,3.08830568932086e-05,2.20593263522918e-06,0,0,0,0,0,0,2.20593263522918e-06,0,1.10296631761459e-06,1.32355958113751e-05,0,1.10296631761459e-06,4.41186527045837e-06,0,8.82373054091674e-06,0,1.10296631761459e-06,1.98533937170627e-05,0,0,0,3.30889895284378e-06,0,4.41186527045837e-06,0.000168753846595033,2.31622926699065e-05,0,1.10296631761459e-06,1.10296631761459e-06,0,2.20593263522918e-06,1.10296631761459e-06
"Aguascalientes","Rincon De Romos",0,0,4.41186527045837e-06,2.9780090575594e-05,0.000179783509771179,0.000150003419195585,0,0,0,1.10296631761459e-05,4.41186527045837e-06,0,3.30889895284378e-06,3.97067874341253e-05,6.61779790568756e-06,6.61779790568756e-06,9.92669685853133e-06,7.72076422330215e-06,4.41186527045837e-06,0,8.82373054091674e-06,0,0,1.10296631761459e-06,2.20593263522918e-06,1.76474610818335e-05,0,4.41186527045837e-05,3.08830568932086e-05,0,0,1.32355958113751e-05,0,1.76474610818335e-05,0,2.20593263522918e-06,6.83839116921047e-05,1.10296631761459e-06,0,0,2.20593263522918e-06,0,7.72076422330215e-06,0.000137870789701824,2.4265258987521e-05,0,2.20593263522918e-06,1.10296631761459e-06,0,5.51483158807296e-06,2.20593263522918e-06
"Aguascalientes","San Francisco De Los Romo",0,0,0,2.20593263522918e-06,1.98533937170627e-05,2.20593263522918e-06,0,0,0,3.30889895284378e-06,0,0,0,1.54415284466043e-05,0,3.30889895284378e-06,1.10296631761459e-06,6.61779790568756e-06,0,0,0,0,1.10296631761459e-06,0,0,1.10296631761459e-06,0,0,1.10296631761459e-06,0,0,1.10296631761459e-06,0,2.20593263522918e-06,0,0,0,0,0,0,0,0,0,9.92669685853133e-06,1.10296631761459e-06,0,0,0,0,0,0
"Aguascalientes","San Jose De Gracia",0,0,0,1.10296631761459e-06,5.4045349563115e-05,1.10296631761459e-06,0,0,0,1.10296631761459e-06,2.20593263522918e-06,0,0,3.30889895284378e-06,0,0,1.10296631761459e-06,0,0,0,0,0,0,0,0,0,0,0,2.20593263522918e-06,0,0,1.10296631761459e-06,0,0,0,0,4.41186527045837e-06,1.10296631761459e-06,0,0,0,0,0,5.9560181151188e-05,0,0,0,2.20593263522918e-06,0,2.20593263522918e-06,0
