"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",1.9620370359016e-05,0,6.25399305193635e-05,4.04670138654705e-05,0.00142002430473378,0.000386276041443127,3.6788194423155e-06,3.6788194423155e-06,0,0.000156962962872128,9.19704860578874e-05,0,1.7167824064139e-05,0.000472115161763822,0.000435326967340667,5.02771990449785e-05,7.357638884631e-05,5.6408564782171e-05,9.810185179508e-06,0,4.905092589754e-06,0,3.06568286859625e-05,1.7167824064139e-05,9.810185179508e-06,2.57517360962085e-05,0,3.4335648128278e-05,0.000123853587891288,1.2262731474385e-06,3.6788194423155e-06,8.3386574025818e-05,1.10364583269465e-05,0.000105459490679711,0,1.83940972115775e-05,8.8291666615572e-05,1.34890046218235e-05,1.10364583269465e-05,0,2.452546294877e-05,2.452546294877e-06,3.31093749808395e-05,0.00106808391141893,8.70653934681334e-05,0,1.83940972115775e-05,3.9240740718032e-05,0,4.78246527501015e-05,2.452546294877e-06
"Aguascalientes","Asientos",0,0,2.452546294877e-06,3.6788194423155e-06,6.00873842244865e-05,4.53721064552245e-05,0,0,0,7.357638884631e-06,8.5839120320695e-06,0,0,7.6028935141187e-05,1.7167824064139e-05,0,6.1313657371925e-06,2.452546294877e-06,1.2262731474385e-06,0,0,0,1.2262731474385e-06,0,0,0,0,1.2262731474385e-06,3.6788194423155e-06,0,0,1.2262731474385e-06,1.2262731474385e-06,1.83940972115775e-05,0,0,9.810185179508e-06,1.2262731474385e-06,0,0,1.2262731474385e-06,0,8.5839120320695e-06,0.000127532407333604,3.6788194423155e-06,0,1.2262731474385e-06,2.452546294877e-06,0,0,0
"Aguascalientes","Calvillo",0,0,3.6788194423155e-06,1.2262731474385e-06,0.000327414930366079,0.000111590856416903,0,0,0,1.59415509167005e-05,2.9430555538524e-05,0,2.32991898013315e-05,0.000229313078570999,2.08466435064545e-05,1.2262731474385e-06,4.905092589754e-05,1.2262731474385e-06,2.452546294877e-06,0,0,0,1.2262731474385e-06,4.905092589754e-06,2.452546294877e-06,1.2262731474385e-06,1.2262731474385e-06,2.452546294877e-06,7.357638884631e-06,0,0,8.5839120320695e-06,0,4.1693287012909e-05,0,2.452546294877e-06,0.000153284143429812,6.1313657371925e-06,0,0,2.452546294877e-06,0,2.452546294877e-06,0.00012262731474385,2.32991898013315e-05,0,0,9.810185179508e-06,0,4.905092589754e-06,0
"Aguascalientes","Cosio",0,0,0,1.2262731474385e-06,4.29195601603475e-05,5.3956018487294e-05,0,0,0,0,1.2262731474385e-06,0,0,2.452546294877e-06,0,0,1.2262731474385e-06,0,0,0,0,0,0,0,0,1.2262731474385e-06,0,0,3.55619212757165e-05,0,0,4.905092589754e-06,0,0,0,1.2262731474385e-06,1.2262731474385e-06,0,0,0,0,0,0,9.810185179508e-06,2.452546294877e-06,0,0,0,0,0,0
"Aguascalientes","El Llano",0,0,0,0,1.2262731474385e-05,2.452546294877e-06,0,0,0,1.7167824064139e-05,0,0,1.2262731474385e-06,3.6788194423155e-06,2.32991898013315e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.452546294877e-06,0,0,0,0,0,4.905092589754e-06,0,0,2.452546294877e-06,0,0,0,0,0,1.2262731474385e-06,1.4715277769262e-05,0,0,0,0,0,0,0
"Aguascalientes","Jesus Maria",0,0,6.1313657371925e-06,1.2262731474385e-06,0.000105459490679711,5.02771990449785e-05,0,0,0,7.357638884631e-06,1.2262731474385e-06,0,0,5.51822916347325e-05,1.7167824064139e-05,1.34890046218235e-05,0,3.6788194423155e-06,0,0,1.2262731474385e-06,0,1.2262731474385e-06,4.905092589754e-06,0,1.2262731474385e-06,0,0,2.452546294877e-06,0,1.2262731474385e-06,2.08466435064545e-05,0,4.905092589754e-06,0,0,1.10364583269465e-05,0,0,0,0,0,0,3.31093749808395e-05,6.1313657371925e-06,0,0,2.452546294877e-06,0,2.452546294877e-06,0
"Aguascalientes","Pabellon De Arteaga",0,0,4.905092589754e-06,8.5839120320695e-06,9.0744212910449e-05,9.44230323527644e-05,0,0,0,1.2262731474385e-05,6.1313657371925e-06,0,0,4.4145833307786e-05,6.1313657371925e-06,1.2262731474385e-06,4.905092589754e-06,1.34890046218235e-05,3.6788194423155e-06,0,1.2262731474385e-06,0,1.2262731474385e-06,0,0,2.452546294877e-06,0,4.905092589754e-06,9.810185179508e-06,0,0,6.1313657371925e-06,1.2262731474385e-06,1.7167824064139e-05,0,0,1.34890046218235e-05,7.357638884631e-06,0,0,1.2262731474385e-06,0,1.2262731474385e-06,0.000170451967493951,8.5839120320695e-06,0,1.2262731474385e-06,1.2262731474385e-06,0,6.1313657371925e-06,1.2262731474385e-06
"Aguascalientes","Rincon De Romos",3.6788194423155e-06,0,2.452546294877e-06,2.82042823910855e-05,0.000145926504545181,0.000197429976737598,1.2262731474385e-06,0,0,1.4715277769262e-05,9.810185179508e-06,0,1.2262731474385e-06,2.32991898013315e-05,9.810185179508e-06,6.1313657371925e-06,4.905092589754e-06,7.357638884631e-06,3.6788194423155e-06,0,3.6788194423155e-06,0,3.6788194423155e-06,3.6788194423155e-06,1.2262731474385e-06,8.5839120320695e-06,0,3.80144675705935e-05,2.57517360962085e-05,0,0,8.5839120320695e-06,0,9.810185179508e-06,0,1.2262731474385e-06,6.98975694039945e-05,1.2262731474385e-06,0,0,3.6788194423155e-06,1.2262731474385e-06,1.59415509167005e-05,0.000148379050840058,4.1693287012909e-05,0,3.6788194423155e-06,2.452546294877e-06,0,2.452546294877e-06,1.2262731474385e-06
"Aguascalientes","San Francisco De Los Romo",0,0,0,2.452546294877e-06,1.9620370359016e-05,1.10364583269465e-05,0,0,0,2.452546294877e-06,0,0,0,2.6978009243647e-05,0,0,0,1.2262731474385e-06,0,0,0,0,1.2262731474385e-06,0,0,0,0,0,0,0,0,2.452546294877e-06,0,0,0,0,0,0,0,0,0,0,0,1.4715277769262e-05,2.452546294877e-06,0,0,2.452546294877e-06,0,1.2262731474385e-06,0
"Aguascalientes","San Jose De Gracia",0,0,0,1.2262731474385e-06,4.53721064552245e-05,7.357638884631e-06,0,0,0,2.452546294877e-06,0,0,0,0,0,0,1.2262731474385e-06,0,0,0,0,0,0,0,0,0,0,1.2262731474385e-06,2.452546294877e-06,0,0,0,0,0,0,0,1.2262731474385e-06,0,0,0,0,0,1.2262731474385e-06,7.357638884631e-05,0,0,0,1.2262731474385e-06,0,2.452546294877e-06,0
