"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",2.73566296632255e-05,2.87964522770795e-06,8.35097116035304e-05,5.03937914848891e-05,0.00112162181619225,0.00023181144083049,2.01575165939556e-05,1.00787582969778e-05,0,0.000169899068434769,9.07088246728003e-05,0,1.58380487523937e-05,0.000580248513383151,0.000581688335997005,4.46345010294732e-05,6.76716628511367e-05,5.90327271680129e-05,1.15185809108318e-05,0,1.15185809108318e-05,7.19911306926987e-06,3.88752105740573e-05,2.44769844355175e-05,7.19911306926987e-06,1.29584035246858e-05,1.43982261385397e-06,6.04725497818669e-05,0.000113745986494464,0,8.63893568312384e-06,5.61530819403049e-05,1.72778713662477e-05,0.000122384922177588,4.31946784156192e-06,1.15185809108318e-05,0.000162699955365499,1.00787582969778e-05,1.58380487523937e-05,0,4.31946784156192e-05,4.31946784156192e-06,0.000102227405583632,0.00117777489813255,7.19911306926987e-05,0,1.58380487523937e-05,5.3273436712597e-05,1.43982261385397e-06,5.61530819403049e-05,8.63893568312384e-06
"Aguascalientes","Asientos",0,0,1.43982261385397e-06,1.15185809108318e-05,4.60743236433271e-05,2.59168070493715e-05,0,0,0,2.01575165939556e-05,1.43982261385397e-05,0,1.43982261385397e-06,7.63105985342606e-05,2.73566296632255e-05,1.43982261385397e-06,4.31946784156192e-06,0,1.43982261385397e-06,0,1.43982261385397e-06,0,0,2.87964522770795e-06,0,0,0,2.87964522770795e-06,0,0,0,2.87964522770795e-06,4.31946784156192e-06,2.01575165939556e-05,0,0,1.15185809108318e-05,0,0,0,0,0,1.00787582969778e-05,0.000139662793543835,7.19911306926987e-06,0,0,0,0,0,0
"Aguascalientes","Calvillo",1.43982261385397e-06,0,7.19911306926987e-06,2.87964522770795e-06,0.000185737117187163,5.90327271680129e-05,0,0,0,1.58380487523937e-05,2.30371618216636e-05,0,1.87176939801017e-05,0.000292283990612357,3.02362748909334e-05,0,1.43982261385397e-05,0,5.75929045541589e-06,0,0,0,4.31946784156192e-06,1.29584035246858e-05,2.87964522770795e-06,7.19911306926987e-06,4.31946784156192e-06,2.87964522770795e-06,1.72778713662477e-05,0,0,1.43982261385397e-06,1.43982261385397e-06,5.1833614098743e-05,1.43982261385397e-06,5.75929045541589e-06,0.000247649489582883,4.31946784156192e-06,0,0,0,5.75929045541589e-06,4.31946784156192e-06,8.92690020589463e-05,2.44769844355175e-05,0,2.87964522770795e-06,1.00787582969778e-05,0,2.87964522770795e-06,0
"Aguascalientes","Cosio",0,0,0,0,1.43982261385397e-05,2.30371618216636e-05,0,0,0,1.43982261385397e-06,1.43982261385397e-06,0,0,1.43982261385397e-06,1.43982261385397e-06,0,0,1.43982261385397e-06,0,0,0,0,0,0,0,4.31946784156192e-06,0,0,3.31159201186414e-05,0,0,5.75929045541589e-06,0,0,0,0,1.43982261385397e-06,0,0,0,0,0,1.43982261385397e-06,5.75929045541589e-06,1.43982261385397e-06,0,1.43982261385397e-06,0,0,0,0
"Aguascalientes","El Llano",1.43982261385397e-06,0,0,0,7.19911306926987e-06,1.43982261385397e-06,0,0,0,1.29584035246858e-05,1.43982261385397e-06,0,0,2.87964522770795e-06,2.15973392078096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43982261385397e-06,0,0,8.63893568312384e-06,0,0,0,1.43982261385397e-06,0,2.87964522770795e-06,1.15185809108318e-05,1.43982261385397e-06,0,0,0,0,0,0
"Aguascalientes","Jesus Maria",4.31946784156192e-06,0,1.29584035246858e-05,5.75929045541589e-06,0.000109426518652902,3.31159201186414e-05,0,1.43982261385397e-06,0,1.58380487523937e-05,4.31946784156192e-06,0,1.43982261385397e-06,9.50282925143622e-05,2.87964522770795e-05,7.19911306926987e-06,2.87964522770795e-06,1.00787582969778e-05,1.43982261385397e-06,0,0,0,5.75929045541589e-06,1.15185809108318e-05,0,1.43982261385397e-06,0,1.43982261385397e-06,5.75929045541589e-06,0,1.43982261385397e-06,1.15185809108318e-05,0,1.00787582969778e-05,0,2.87964522770795e-06,1.00787582969778e-05,4.31946784156192e-06,0,0,0,5.75929045541589e-06,1.43982261385397e-06,6.76716628511367e-05,2.87964522770795e-06,0,2.87964522770795e-06,4.31946784156192e-06,0,1.43982261385397e-06,0
"Aguascalientes","Pabellon De Arteaga",1.43982261385397e-06,0,1.15185809108318e-05,1.00787582969778e-05,8.20698889896765e-05,5.90327271680129e-05,0,0,0,1.58380487523937e-05,2.87964522770795e-06,0,0,6.91114854649907e-05,1.00787582969778e-05,7.19911306926987e-06,5.75929045541589e-06,2.01575165939556e-05,0,1.43982261385397e-06,0,0,2.87964522770795e-06,0,2.87964522770795e-06,5.75929045541589e-06,0,1.15185809108318e-05,1.43982261385397e-05,0,0,5.75929045541589e-06,0,1.58380487523937e-05,0,0,4.75141462571811e-05,0,0,0,4.31946784156192e-06,0,1.15185809108318e-05,0.000172778713662477,1.43982261385397e-05,0,2.87964522770795e-06,5.75929045541589e-06,0,0,4.31946784156192e-06
"Aguascalientes","Rincon De Romos",1.43982261385397e-06,1.43982261385397e-06,5.75929045541589e-06,2.73566296632255e-05,0.000115185809108318,9.50282925143622e-05,1.43982261385397e-06,0,0,1.29584035246858e-05,4.31946784156192e-06,0,4.31946784156192e-06,3.74353879602033e-05,1.15185809108318e-05,5.75929045541589e-06,5.75929045541589e-06,1.43982261385397e-05,5.75929045541589e-06,0,4.31946784156192e-06,0,2.87964522770795e-06,0,0,8.63893568312384e-06,0,6.04725497818669e-05,3.59955653463493e-05,0,1.43982261385397e-06,7.19911306926987e-06,0,1.29584035246858e-05,0,1.00787582969778e-05,0.000165579600593207,0,0,0,1.15185809108318e-05,1.43982261385397e-06,2.59168070493715e-05,0.000194376052870286,3.59955653463493e-05,0,2.87964522770795e-06,2.87964522770795e-06,0,2.87964522770795e-06,4.31946784156192e-06
"Aguascalientes","San Francisco De Los Romo",1.43982261385397e-06,0,4.31946784156192e-06,2.87964522770795e-06,8.63893568312384e-06,5.75929045541589e-06,0,0,0,0,0,0,0,2.87964522770795e-05,2.87964522770795e-06,5.75929045541589e-06,1.43982261385397e-06,2.73566296632255e-05,0,0,0,0,0,0,0,1.43982261385397e-06,0,0,1.43982261385397e-06,0,0,0,0,0,0,0,2.87964522770795e-06,0,0,0,0,0,0,1.15185809108318e-05,4.31946784156192e-06,0,0,0,0,0,0
"Aguascalientes","San Jose De Gracia",0,0,1.43982261385397e-06,0,4.46345010294732e-05,0,0,0,0,2.87964522770795e-06,2.87964522770795e-06,0,0,0,0,1.43982261385397e-06,0,0,1.43982261385397e-06,0,0,0,0,0,0,0,0,2.87964522770795e-06,2.87964522770795e-06,0,0,0,0,0,0,0,5.75929045541589e-06,0,0,0,0,0,0,4.46345010294732e-05,0,0,0,2.87964522770795e-06,0,1.43982261385397e-06,0
"Aguascalientes","Tepezala",1.43982261385397e-06,0,1.43982261385397e-06,2.87964522770795e-06,4.75141462571811e-05,3.16760975047874e-05,0,1.43982261385397e-06,0,2.87964522770795e-06,0,0,0,0,4.31946784156192e-06,0,1.43982261385397e-06,0,0,0,0,0,0,0,0,0,0,2.87964522770795e-06,1.43982261385397e-06,0,0,0,0,4.31946784156192e-06,0,0,8.63893568312384e-06,2.87964522770795e-06,0,0,0,0,1.43982261385397e-06,1.58380487523937e-05,1.00787582969778e-05,0,0,0,0,0,1.43982261385397e-06
