"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",2.68537313870074e-05,0,4.88249661581953e-05,4.51630936963307e-05,0.00114250420810177,0.000280743555409623,1.0985617385594e-05,1.22062415395488e-06,0,0.000144033650166676,0.00010985617385594,0,1.58681140014135e-05,0.00051998588958478,0.000510220896353141,4.63837178502856e-05,8.91055632387065e-05,5.37074627740149e-05,1.58681140014135e-05,0,6.10312076977442e-06,0,4.39424695423758e-05,2.19712347711879e-05,8.54436907768418e-06,2.44124830790977e-05,0,3.41774763107367e-05,0.000101311804778255,0,6.10312076977442e-06,7.93405700070674e-05,6.10312076977442e-06,6.83549526214735e-05,1.22062415395488e-06,1.95299864632781e-05,0.000179431750631368,9.76499323163907e-06,1.58681140014135e-05,0,2.56331072330525e-05,3.66187246186465e-06,6.2251831851699e-05,0.00115959294625714,7.56786975452028e-05,0,2.80743555409623e-05,7.68993216991577e-05,2.44124830790977e-06,4.02805970805112e-05,9.76499323163907e-06
"Aguascalientes","Asientos",0,0,1.22062415395488e-06,6.10312076977442e-06,5.00455903121502e-05,3.1736228002827e-05,0,0,0,7.3237449237293e-06,3.66187246186465e-06,0,0,6.34724560056539e-05,1.46474898474586e-05,1.22062415395488e-06,7.3237449237293e-06,1.22062415395488e-06,0,0,0,0,2.44124830790977e-06,0,2.44124830790977e-06,0,0,1.22062415395488e-06,3.66187246186465e-06,0,0,1.22062415395488e-06,2.44124830790977e-06,1.58681140014135e-05,0,1.22062415395488e-06,7.3237449237293e-06,1.22062415395488e-06,0,0,0,0,6.10312076977442e-06,0.000114738670471759,1.0985617385594e-05,0,0,3.66187246186465e-06,0,2.44124830790977e-06,0
"Aguascalientes","Calvillo",9.76499323163907e-06,0,7.3237449237293e-06,4.88249661581953e-06,0.000256331072330526,8.54436907768418e-05,0,1.22062415395488e-06,0,2.31918589251428e-05,4.51630936963307e-05,0,1.83093623093232e-05,0.00025755169648448,1.95299864632781e-05,6.10312076977442e-06,6.59137043135637e-05,3.66187246186465e-06,2.44124830790977e-06,0,1.22062415395488e-06,0,2.44124830790977e-06,2.44124830790977e-06,4.88249661581953e-06,6.10312076977442e-06,1.22062415395488e-06,4.88249661581953e-06,1.0985617385594e-05,0,0,4.88249661581953e-06,0,2.56331072330525e-05,2.44124830790977e-06,2.44124830790977e-06,0.000269757938024029,4.88249661581953e-06,0,0,2.44124830790977e-06,9.76499323163907e-06,4.88249661581953e-06,0.000141592401858766,2.31918589251428e-05,0,1.22062415395488e-06,1.95299864632781e-05,0,4.88249661581953e-06,1.22062415395488e-06
"Aguascalientes","Cosio",0,0,0,0,3.41774763107367e-05,3.78393487726014e-05,0,0,0,3.66187246186465e-06,1.22062415395488e-06,0,1.22062415395488e-06,2.44124830790977e-06,0,0,2.44124830790977e-06,0,1.22062415395488e-06,0,0,0,1.22062415395488e-06,0,0,2.44124830790977e-06,0,0,2.19712347711879e-05,0,0,9.76499323163907e-06,0,0,0,0,2.44124830790977e-06,0,0,0,0,0,2.44124830790977e-06,1.0985617385594e-05,2.44124830790977e-06,0,0,0,0,2.44124830790977e-06,0
"Aguascalientes","El Llano",0,0,0,2.44124830790977e-06,9.76499323163907e-06,2.44124830790977e-06,0,0,0,1.83093623093232e-05,0,0,1.22062415395488e-06,4.88249661581953e-06,3.1736228002827e-05,0,0,0,0,0,0,0,0,0,1.22062415395488e-06,0,0,1.22062415395488e-06,0,0,0,0,0,1.22062415395488e-06,0,0,1.22062415395488e-06,0,0,0,0,0,3.66187246186465e-06,1.22062415395488e-05,1.22062415395488e-06,0,1.22062415395488e-06,0,0,0,0
"Aguascalientes","Jesus Maria",1.22062415395488e-06,0,2.44124830790977e-06,3.66187246186465e-06,0.000106194301394075,5.37074627740149e-05,0,0,0,1.0985617385594e-05,6.10312076977442e-06,0,1.22062415395488e-06,5.98105835437893e-05,2.56331072330525e-05,1.0985617385594e-05,3.66187246186465e-06,4.88249661581953e-06,0,0,0,0,2.44124830790977e-06,7.3237449237293e-06,0,0,0,1.22062415395488e-06,4.88249661581953e-06,0,0,2.0750610617233e-05,0,8.54436907768418e-06,0,2.44124830790977e-06,1.34268656935037e-05,0,0,0,1.22062415395488e-06,1.22062415395488e-06,3.66187246186465e-06,7.07962009293832e-05,1.0985617385594e-05,0,2.44124830790977e-06,9.76499323163907e-06,0,0,0
"Aguascalientes","Pabellon De Arteaga",1.22062415395488e-06,0,8.54436907768418e-06,1.22062415395488e-05,8.54436907768418e-05,4.27218453884209e-05,1.22062415395488e-06,0,0,8.54436907768418e-06,1.22062415395488e-05,0,0,4.1501221234466e-05,7.3237449237293e-06,8.54436907768418e-06,6.10312076977442e-06,2.56331072330525e-05,1.22062415395488e-06,0,0,0,1.22062415395488e-06,0,0,1.22062415395488e-06,0,2.44124830790977e-06,4.88249661581953e-06,0,0,3.66187246186465e-06,1.22062415395488e-06,1.46474898474586e-05,0,2.44124830790977e-06,3.1736228002827e-05,3.66187246186465e-06,1.22062415395488e-06,0,1.22062415395488e-06,1.22062415395488e-06,6.10312076977442e-06,0.000185534871401142,1.34268656935037e-05,0,1.22062415395488e-06,9.76499323163907e-06,0,2.44124830790977e-06,2.44124830790977e-06
"Aguascalientes","Rincon De Romos",0,0,3.66187246186465e-06,3.41774763107367e-05,0.000140371777704812,0.000133048032781082,0,0,0,1.22062415395488e-05,4.88249661581953e-06,0,2.44124830790977e-06,4.88249661581953e-05,8.54436907768418e-06,3.66187246186465e-06,9.76499323163907e-06,1.34268656935037e-05,1.22062415395488e-06,0,6.10312076977442e-06,0,3.66187246186465e-06,2.44124830790977e-06,0,1.22062415395488e-05,0,4.27218453884209e-05,2.19712347711879e-05,0,0,1.22062415395488e-05,2.44124830790977e-06,1.34268656935037e-05,0,6.10312076977442e-06,0.000112297422163849,1.22062415395488e-06,0,0,6.10312076977442e-06,0,1.0985617385594e-05,0.000146474898474586,3.29568521567819e-05,0,4.88249661581953e-06,4.88249661581953e-06,0,1.22062415395488e-06,0
"Aguascalientes","San Francisco De Los Romo",0,0,1.22062415395488e-06,1.22062415395488e-06,1.70887381553684e-05,9.76499323163907e-06,0,0,0,1.22062415395488e-06,1.22062415395488e-06,0,0,2.31918589251428e-05,2.44124830790977e-06,1.22062415395488e-06,0,1.34268656935037e-05,0,0,1.22062415395488e-06,0,0,0,0,1.22062415395488e-06,0,0,2.44124830790977e-06,0,0,1.22062415395488e-06,0,0,0,0,0,0,0,0,0,0,2.44124830790977e-06,1.95299864632781e-05,0,0,1.22062415395488e-06,1.22062415395488e-06,0,1.22062415395488e-06,0
"Aguascalientes","San Jose De Gracia",0,0,1.22062415395488e-06,0,3.90599729265563e-05,3.66187246186465e-06,0,0,0,1.22062415395488e-06,2.44124830790977e-06,0,0,2.44124830790977e-06,0,0,1.22062415395488e-06,0,0,0,0,0,0,0,0,0,0,1.22062415395488e-06,3.66187246186465e-06,0,0,1.22062415395488e-06,0,0,0,0,1.22062415395488e-06,1.22062415395488e-06,0,0,0,0,0,5.00455903121502e-05,0,0,0,8.54436907768418e-06,0,1.22062415395488e-06,0
