"mx_state","mx_municipality","Alabama","Alaska","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","District Of Columbia","Florida","Georgia","Hawaii","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New Hampshire","New Jersey","New Mexico","New York","North Carolina","North Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode Island","South Carolina","South Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West Virginia","Wisconsin","Wyoming"
"Aguascalientes","Aguascalientes",1.23849745488773e-05,0,3.34394312819687e-05,6.93558574737129e-05,0.00116666460250424,0.000291046901898617,6.19248727443865e-06,6.19248727443865e-06,0,0.000123849745488773,0.000102795288755682,1.23849745488773e-06,1.3623472003765e-05,0.000490444992135541,0.000369072241556544,3.71549236466319e-05,6.68788625639374e-05,6.81173600188252e-05,9.90797963910184e-06,0,4.95398981955092e-06,2.47699490977546e-06,3.34394312819687e-05,2.10544567330914e-05,8.66948218421411e-06,3.34394312819687e-05,0,3.71549236466319e-05,0.000122611248033885,0,8.66948218421411e-06,0.000107749278575233,1.98159592782037e-05,8.79333192970288e-05,0,3.2200933827081e-05,0.000214260059695577,1.98159592782037e-05,1.23849745488773e-05,0,2.72469440075301e-05,1.23849745488773e-06,5.69708829248356e-05,0.00102671439010193,6.19248727443865e-05,0,3.34394312819687e-05,6.31633701992742e-05,1.23849745488773e-06,3.59164261917442e-05,6.19248727443865e-06
"Aguascalientes","Asientos",2.47699490977546e-06,0,1.23849745488773e-06,1.48619694586528e-05,7.05943549286006e-05,3.34394312819687e-05,0,0,0,6.19248727443865e-06,7.43098472932638e-06,0,0,7.92638371128147e-05,6.19248727443865e-06,0,7.43098472932638e-06,0,0,0,0,0,2.47699490977546e-06,1.23849745488773e-06,0,1.23849745488773e-06,0,2.47699490977546e-06,1.23849745488773e-06,0,0,6.19248727443865e-06,3.71549236466319e-06,2.22929541879791e-05,0,0,2.47699490977546e-05,0,0,0,4.95398981955092e-06,0,1.48619694586528e-05,0.000148619694586528,3.71549236466319e-06,0,0,1.23849745488773e-06,0,1.23849745488773e-06,0
"Aguascalientes","Calvillo",1.23849745488773e-06,0,3.71549236466319e-06,9.90797963910184e-06,0.000278661927349739,0.000101556791300794,0,0,1.23849745488773e-06,1.8577461823316e-05,3.09624363721933e-05,0,1.61004669135405e-05,0.000271230942620413,2.22929541879791e-05,2.47699490977546e-06,3.96319185564074e-05,1.23849745488773e-06,2.47699490977546e-06,0,0,0,0,1.23849745488773e-05,4.95398981955092e-06,1.23849745488773e-06,0,2.47699490977546e-06,1.11464770939896e-05,0,0,6.19248727443865e-06,1.23849745488773e-06,2.97239389173055e-05,1.23849745488773e-06,2.47699490977546e-06,0.000385172708470084,3.71549236466319e-06,0,0,0,1.23849745488773e-06,7.43098472932638e-06,0.000144904202221864,1.3623472003765e-05,0,1.23849745488773e-06,2.47699490977546e-05,0,3.71549236466319e-06,1.23849745488773e-06
"Aguascalientes","Cosio",1.23849745488773e-06,0,0,1.23849745488773e-06,4.21089134661828e-05,3.34394312819687e-05,0,0,0,1.23849745488773e-06,1.23849745488773e-06,0,0,4.95398981955092e-06,1.23849745488773e-06,0,0,0,0,0,0,0,0,0,0,1.23849745488773e-06,0,0,3.09624363721933e-05,0,0,1.8577461823316e-05,0,0,0,0,2.47699490977546e-06,0,0,0,0,0,0,1.73389643684282e-05,2.47699490977546e-06,0,0,0,0,0,0
"Aguascalientes","El Llano",1.23849745488773e-06,0,0,2.47699490977546e-06,7.43098472932638e-06,3.71549236466319e-06,0,1.23849745488773e-06,0,1.48619694586528e-05,0,0,1.23849745488773e-06,3.71549236466319e-06,1.98159592782037e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47699490977546e-06,0,0,1.23849745488773e-06,0,0,0,0,0,2.47699490977546e-06,1.3623472003765e-05,0,0,1.23849745488773e-06,1.23849745488773e-06,0,0,0
"Aguascalientes","Jesus Maria",0,0,2.47699490977546e-06,1.23849745488773e-06,0.000115180263304559,4.95398981955092e-05,1.23849745488773e-06,2.47699490977546e-06,0,6.19248727443865e-06,7.43098472932638e-06,0,1.23849745488773e-06,4.5824405830846e-05,2.22929541879791e-05,9.90797963910184e-06,3.71549236466319e-06,2.47699490977546e-06,1.23849745488773e-06,0,0,0,3.71549236466319e-06,4.95398981955092e-06,0,1.23849745488773e-06,0,1.23849745488773e-06,3.71549236466319e-06,0,1.23849745488773e-06,2.22929541879791e-05,0,7.43098472932638e-06,0,1.23849745488773e-06,1.61004669135405e-05,0,0,0,1.23849745488773e-06,1.23849745488773e-06,3.71549236466319e-06,6.19248727443865e-05,6.19248727443865e-06,0,0,3.71549236466319e-06,0,1.23849745488773e-06,0
"Aguascalientes","Pabellon De Arteaga",1.23849745488773e-06,0,1.23849745488773e-06,1.23849745488773e-05,0.000110226273485008,7.92638371128147e-05,0,0,1.23849745488773e-06,1.11464770939896e-05,4.95398981955092e-06,0,1.23849745488773e-06,5.07783956503969e-05,4.95398981955092e-06,3.71549236466319e-06,8.66948218421411e-06,1.3623472003765e-05,2.47699490977546e-06,0,0,0,2.47699490977546e-06,0,1.23849745488773e-06,1.23849745488773e-06,0,3.71549236466319e-06,6.19248727443865e-06,0,0,6.19248727443865e-06,1.23849745488773e-06,2.10544567330914e-05,0,3.71549236466319e-06,4.5824405830846e-05,1.23849745488773e-06,0,0,1.23849745488773e-06,0,2.47699490977546e-06,0.000157289176770742,1.8577461823316e-05,0,1.23849745488773e-06,9.90797963910184e-06,0,3.71549236466319e-06,3.71549236466319e-06
"Aguascalientes","Rincon De Romos",3.71549236466319e-06,0,3.71549236466319e-06,4.08704160112951e-05,0.000111464770939896,0.000130042232763212,2.47699490977546e-06,0,0,1.11464770939896e-05,1.3623472003765e-05,0,3.71549236466319e-06,2.60084465526423e-05,6.19248727443865e-06,7.43098472932638e-06,7.43098472932638e-06,8.66948218421411e-06,3.71549236466319e-06,0,3.71549236466319e-06,0,2.47699490977546e-06,1.23849745488773e-06,1.23849745488773e-06,7.43098472932638e-06,0,3.59164261917442e-05,3.59164261917442e-05,0,0,2.35314516428669e-05,2.47699490977546e-06,9.90797963910184e-06,0,8.66948218421411e-06,0.000200636587691812,1.23849745488773e-06,0,0,3.71549236466319e-06,1.23849745488773e-06,1.23849745488773e-05,0.000184536120778272,3.83934211015196e-05,0,3.71549236466319e-06,4.95398981955092e-06,0,7.43098472932638e-06,1.23849745488773e-06
"Aguascalientes","San Francisco De Los Romo",0,0,4.95398981955092e-06,4.95398981955092e-06,1.3623472003765e-05,8.66948218421411e-06,1.23849745488773e-06,0,0,2.47699490977546e-06,0,0,0,3.83934211015196e-05,1.23849745488773e-06,0,0,1.3623472003765e-05,0,0,0,0,0,1.23849745488773e-06,0,3.71549236466319e-06,0,0,0,0,0,0,0,1.23849745488773e-06,0,0,0,0,0,0,0,0,0,1.23849745488773e-05,1.23849745488773e-06,0,0,2.47699490977546e-06,0,0,0
"Aguascalientes","San Jose De Gracia",1.23849745488773e-06,0,0,0,4.95398981955092e-05,1.23849745488773e-06,0,0,0,1.23849745488773e-06,0,0,1.23849745488773e-06,3.71549236466319e-06,0,1.23849745488773e-06,1.23849745488773e-06,0,0,0,0,0,0,0,0,0,0,0,6.19248727443865e-06,0,0,1.23849745488773e-06,1.23849745488773e-06,0,0,0,3.71549236466319e-06,1.23849745488773e-06,0,0,0,0,0,8.79333192970288e-05,0,0,0,7.43098472932638e-06,0,3.71549236466319e-06,0
